約定日,受渡日,銘柄コード,銘柄名,市場名称,口座区分,取引区分,売買区分,信用区分,弁済期限,数量［株］,単価［円］,手数料［円］,税金等［円］,諸費用［円］,税区分,受渡金額［円］,建約定日,建単価［円］,建手数料［円］,建手数料消費税［円］,金利（支払）〔円〕,金利（受取）〔円〕,逆日歩／特別空売り料（支払）〔円〕,逆日歩（受取）〔円〕,貸株料,事務管理費〔円〕（税抜）,名義書換料〔円〕（税抜）
"2020/2/13","2020/2/17","4751","サイバーエージェント","東証","特定","信用返済","売埋","制度","6ヶ月","200","4,330.0","350","35","892","源徴なし","100,338","2020/1/27","3,820.0","350","35","1,172","0","0","280","0","0","0"
"2020/2/14","2020/2/18","3436","ＳＵＭＣＯ","東証","特定","信用新規","買建","制度","6ヶ月","100","1,916.0","135","13","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/17","2020/2/19","7735","ＳＣＲＥＥＮホールディングス","Chi-X","特定","信用新規","売建","制度","6ヶ月","100","6,472.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/18","2020/2/20","3436","ＳＵＭＣＯ","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,794.0","175","17","90","源徴なし","-280","2020/2/13","1,793.0","180","18","110","0","0","20","0","0","0"
"2020/2/18","2020/2/20","3436","ＳＵＭＣＯ","東証","特定","信用返済","売埋","制度","6ヶ月","100","1,794.0","87","9","85","源徴なし","2,071","2020/2/12","1,770.0","135","13","95","0","0","10","0","0","0"
"2020/2/18","2020/2/20","3436","ＳＵＭＣＯ","東証","特定","信用返済","売埋","制度","6ヶ月","100","1,794.0","88","9","139","源徴なし","2,316","2020/2/6","1,767.0","135","13","149","0","0","10","0","0","0"
"2020/2/18","2020/2/20","4751","サイバーエージェント","東証","特定","信用新規","買建","制度","6ヶ月","200","4,345.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/18","2020/2/20","4751","サイバーエージェント","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","4,335.0","175","17","245","源徴なし","5,865","2020/2/6","4,400.0","180","18","0","0","100","0","145","0","0"
"2020/2/18","2020/2/20","4751","サイバーエージェント","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","4,334.9","175","18","152","源徴なし","2,467","2020/2/12","4,365.0","180","18","0","0","60","0","92","0","0"
"2020/2/18","2020/2/20","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","100","6,130.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/19","2020/2/21","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","100","6,210.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/20","2020/2/25","3436","ＳＵＭＣＯ","東証","特定","信用新規","買建","制度","6ヶ月","200","1,908.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/20","2020/2/25","3436","ＳＵＭＣＯ","東証","特定","信用返済","売埋","制度","6ヶ月","100","1,869.0","116","11","87","源徴なし","-5,062","2020/2/14","1,916.0","135","13","117","0","0","30","0","0","0"
"2020/2/20","2020/2/25","3436","ＳＵＭＣＯ","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,869.0","234","24","29","源徴なし","-8,285","2020/2/20","1,908.0","180","18","29","0","0","0","0","0","0"
"2020/2/20","2020/2/25","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,390.0","117","12","136","源徴なし","7,550","2020/2/17","6,472.0","350","35","0","0","0","0","136","0","0"
"2020/2/20","2020/2/25","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,390.0","116","11","93","源徴なし","-18,605","2020/2/19","6,210.0","350","35","0","0","0","0","93","0","0"
"2020/2/20","2020/2/25","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,390.0","117","12","110","源徴なし","-26,624","2020/2/18","6,130.0","350","35","0","0","0","0","110","0","0"
"2020/2/21","2020/2/26","4751","サイバーエージェント","Chi-X","特定","信用返済","売埋","制度","6ヶ月","200","4,347.0","350","35","346","源徴なし","-716","2020/2/18","4,345.0","350","35","466","0","0","120","0","0","0"
"2020/2/21","2020/2/26","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","6,160.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/21","2020/2/26","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","6,040.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/25","2020/2/27","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","200","4,330.0","350","35","1,098","源徴なし","-134,739","2020/1/29","3,665.0","233","23","0","0","480","0","618","0","0"
"2020/2/25","2020/2/27","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","5,860.0","175","17","72","源徴なし","35,351","2020/2/21","6,040.0","350","35","0","0","0","0","72","0","0"
"2020/2/25","2020/2/27","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","5,860.0","175","18","74","源徴なし","59,348","2020/2/21","6,160.0","350","35","0","0","0","0","74","0","0"
"2020/2/26","2020/2/28","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","100","4,195.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/26","2020/2/28","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","400","5,860.0","350","35","70","源徴なし","-8,840","2020/2/26","5,840.0","350","35","0","0","0","0","70","0","0"
"2020/2/26","2020/2/28","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","400","5,840.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/27","2020/3/2","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,698.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/27","2020/3/2","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","200","4,165.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/27","2020/3/2","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","100","5,760.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/2/28","2020/3/3","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","5,470.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/2","2020/3/4","3436","ＳＵＭＣＯ","JNX","特定","信用返済","買埋","制度","6ヶ月","200","1,693.0","180","18","30","源徴なし","574","2020/2/27","1,698.0","180","18","0","0","0","0","30","0","0"
"2020/3/2","2020/3/4","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","200","4,145.0","234","24","115","源徴なし","3,242","2020/2/27","4,165.0","350","35","0","0","40","0","75","0","0"
"2020/3/2","2020/3/4","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","100","4,145.0","116","11","95","源徴なし","4,580","2020/2/26","4,195.0","180","18","0","0","20","0","75","0","0"
"2020/3/2","2020/3/4","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","5,550.0","233","23","65","源徴なし","-16,706","2020/2/28","5,470.0","350","35","0","0","0","0","65","0","0"
"2020/3/2","2020/3/4","7735","ＳＣＲＥＥＮホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","5,550.0","117","12","52","源徴なし","20,434","2020/2/27","5,760.0","350","35","0","0","0","0","52","0","0"
"2020/3/3","2020/3/5","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,662.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/4","2020/3/6","4751","サイバーエージェント","東証","特定","信用新規","買建","制度","6ヶ月","100","4,170.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/5","2020/3/9","6758","ソニー","東証","特定","信用新規","買建","制度","6ヶ月","200","6,929.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/6","2020/3/10","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","300","1,622.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/6","2020/3/10","6758","ソニー","東証","特定","信用返済","売埋","制度","6ヶ月","200","6,704.0","350","35","212","源徴なし","-45,982","2020/3/5","6,929.0","350","35","212","0","0","0","0","0","0"
"2020/3/9","2020/3/11","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,502.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/9","2020/3/11","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","100","3,760.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/11","2020/3/13","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","300","1,477.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/11","2020/3/13","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","100","3,935.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/12","2020/3/16","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,372.0","70","8","54","源徴なし","25,670","2020/3/9","1,502.0","180","18","0","0","0","0","54","0","0"
"2020/3/12","2020/3/16","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","300","1,372.0","105","10","53","源徴なし","31,134","2020/3/11","1,477.0","180","18","0","0","0","0","53","0","0"
"2020/3/12","2020/3/16","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,372.0","70","7","120","源徴なし","57,605","2020/3/3","1,662.0","180","18","0","0","0","0","120","0","0"
"2020/3/12","2020/3/16","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","300","1,372.0","105","10","102","源徴なし","74,585","2020/3/6","1,622.0","180","18","0","0","0","0","102","0","0"
"2020/3/12","2020/3/16","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","100","3,800.0","117","12","107","源徴なし","-4,434","2020/3/9","3,760.0","180","18","0","0","40","0","67","0","0"
"2020/3/12","2020/3/16","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","100","3,800.0","117","12","77","源徴なし","13,096","2020/3/11","3,935.0","180","18","0","0","30","0","47","0","0"
"2020/3/12","2020/3/16","4751","サイバーエージェント","東証","特定","信用返済","買埋","制度","6ヶ月","100","3,800.0","116","21","988","源徴なし","-14,754","2020/1/29","3,665.0","117","12","0","0","380","0","508","100","0"
"2020/3/12","2020/3/16","4751","サイバーエージェント","東証","特定","信用返済","売埋","制度","6ヶ月","100","3,800.0","175","18","261","源徴なし","-37,652","2020/3/4","4,170.0","180","18","351","0","0","90","0","0","0"
"2020/3/12","2020/3/16","4751","サイバーエージェント","東証","特定","信用返済","売埋","制度","6ヶ月","100","3,800.0","175","27","1,117","源徴なし","-67,017","2020/2/4","4,455.0","180","18","1,367","0","0","350","0","100","0"
"2020/3/13","2020/3/17","3861","王子ホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","1,000","413.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/13","2020/3/17","4751","サイバーエージェント","Chi-X","特定","信用返済","買埋","制度","6ヶ月","400","3,634.0","350","35","43","源徴なし","-14,413","2020/3/13","3,600.0","350","35","0","0","0","0","43","0","0"
"2020/3/13","2020/3/17","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","400","3,600.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/16","2020/3/18","3436","ＳＵＭＣＯ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,226.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/16","2020/3/18","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","100","3,610.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/17","2020/3/19","3197","すかいらーくホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","100","1,611.0","135","13","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/17","2020/3/19","3861","王子ホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","500","483.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/18","2020/3/23","3436","ＳＵＭＣＯ","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,184.0","180","18","44","源徴なし","7,960","2020/3/16","1,226.0","180","18","0","0","0","0","44","0","0"
"2020/3/18","2020/3/23","3861","王子ホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","500","498.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/18","2020/3/23","6758","ソニー","東証","特定","信用新規","買建","制度","6ヶ月","100","5,992.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/19","2020/3/24","3197","すかいらーくホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","200","1,827.0","180","18","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2020/3/19","2020/3/24","3861","王子ホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","500","521.0","175","17","38","源徴なし","11,072","2020/3/18","498.0","180","18","38","0","0","0","0","0","0"
"2020/3/19","2020/3/24","3861","王子ホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","500","521.0","175","18","111","源徴なし","18,498","2020/3/17","483.0","180","18","111","0","0","0","0","0","0"
"2020/3/19","2020/3/24","4751","サイバーエージェント","東証","特定","信用新規","売建","制度","6ヶ月","200","3,395.0","350","35","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
